#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2016 02 25 11 50 180 11.0 13.0   2.6     8   6.1 146  991.6   8.9   3.8   8.8   MM -2.1    MM
2016 02 25 10 50 180 13.0 16.0   2.6     8   6.1 156  992.3   9.7   3.9   9.7   MM -2.5    MM
2016 02 25 09 50 190 11.0 13.0   2.9     8   6.3 135  994.2   9.0   4.0   9.0   MM -2.4    MM
2016 02 25 08 50 180 14.0 16.0   2.8     7   6.0 153  993.7   9.2   4.1   9.0   MM -5.5    MM
2016 02 25 07 50 170 13.0 15.0   2.4     7   5.6 147  994.8   9.1   4.1   9.0   MM -7.2    MM
2016 02 25 06 50 170 12.0 14.0   2.0     8   5.4 124  996.6   8.9   4.1   8.9   MM -7.1    MM
2016 02 25 05 50 170 10.0 12.0   1.7     8   5.6 131  999.2   8.5   4.0   8.5   MM -6.2    MM
2016 02 25 04 50 200  6.0 10.0   1.8     8   6.1 115 1002.0   8.3   4.1   8.3   MM -4.9    MM
2016 02 25 03 50 340  5.0  7.0   1.8     8   6.0 107 1003.7   2.7   4.0   2.7   MM -4.4    MM
2016 02 25 02 50 350  3.0  5.0   1.8     8   5.9 100 1005.4   5.3   3.9   5.3   MM -4.4    MM
2016 02 25 01 50  50  6.0  6.0   2.1     8   6.2  94 1006.9   4.2   3.5   4.2   MM -4.5    MM
2016 02 25 00 50  60  8.0 10.0   1.8     8   5.8 116 1008.1   4.0   3.5   4.0   MM -4.5    MM
2016 02 24 23 50  30  8.0  9.0   1.8     8   6.1 100 1009.8   2.4   3.5   2.4   MM -3.3    MM
2016 02 24 22 50  20  8.0 10.0   1.8     7   5.9  97 1011.4   1.7   3.6   1.7   MM -2.6    MM
2016 02 24 21 50 360  8.0  9.0   1.7     7   5.6  97 1012.6   1.9   3.7   1.9   MM -3.0    MM
2016 02 24 20 50  20  8.0  9.0   1.7     8   5.3  99 1013.1   1.8   3.8   1.8   MM -3.8    MM
2016 02 24 19 50  10  9.0 10.0   1.6     7   5.0 108 1014.0   1.6   3.9   1.6   MM -4.3    MM
2016 02 24 18 50  10  8.0  9.0   1.6     7   5.0 109 1015.6   1.3   3.9   1.2   MM -4.7    MM
2016 02 24 17 50  10  8.0  9.0   1.6     7   5.0 102 1016.9   1.4   3.9   1.3   MM -5.0    MM
2016 02 24 16 50  20  9.0 10.0   1.7     7   5.1 112 1018.3   1.1   3.9   1.0   MM -4.7    MM
2016 02 24 15 50  10  9.0 10.0   1.8     7   5.2 115 1020.3   0.9   3.8   0.7   MM -3.9    MM
2016 02 24 14 50  10  9.0 10.0   1.7     7   5.2 116 1021.9   0.7   3.7   0.4   MM -2.4    MM
2016 02 24 13 50  10 10.0 11.0   1.7     8   5.0 122 1023.0   0.6   3.6   0.4   MM -2.5    MM
2016 02 24 12 50  10  9.0 10.0   1.6     7   5.0 136 1024.2   0.3   3.7   0.1   MM -2.0    MM
2016 02 24 11 50  10  9.0 11.0   1.6     6   4.9 116 1024.3   0.1   3.7   0.0   MM -2.8    MM
2016 02 24 10 50  10  9.0 11.0   1.5     6   4.8 122 1025.5   0.2   3.8   0.2   MM -2.0    MM
2016 02 24 09 50  10  9.0 10.0   1.3     6   4.8 116 1026.2  -0.1   3.8  -0.1   MM -2.0    MM
2016 02 24 08 50  10  8.0  9.0   1.4     6   4.7 118 1027.1   0.7   3.9  -0.4   MM -1.9    MM
2016 02 24 07 50  60  7.0  8.0   1.4     6   4.8 143 1027.5   2.7   4.0   0.5   MM -2.8    MM
2016 02 24 06 50  80  8.0  9.0   1.4     6   4.9 144 1028.2   2.4   4.0  -0.3   MM -2.7    MM
2016 02 24 05 50  80  7.0  9.0   1.3     6   4.6 135 1029.0   2.2   3.9  -1.8   MM -2.6    MM
2016 02 24 04 50  80  7.0  8.0   1.2     5   4.4 116 1030.3   1.7   3.9  -3.7   MM -1.8    MM
2016 02 24 03 50  80  7.0  9.0   1.1     5   4.4 117 1030.9   1.4   3.9  -3.8   MM -1.7    MM
2016 02 24 02 50  90  8.0  9.0   1.0     5   4.2 112 1031.6   0.9   3.9  -3.9   MM -1.0    MM
2016 02 24 01 50 100  7.0  8.0   0.9    11   4.4 126 1032.1   0.9   3.9  -3.8   MM +0.0    MM
2016 02 24 00 50 130  7.0  8.0   0.9    12   4.7 132 1032.6   1.2   3.9  -3.6   MM +0.4    MM
2016 02 23 23 50 130  6.0  8.0   0.9    11   4.9 117 1032.6   1.6   3.9  -3.6   MM -0.0    MM
2016 02 23 22 50 130  6.0  7.0   0.9    11   4.7 111 1032.0   1.8   3.9  -4.6   MM -0.3    MM
2016 02 23 21 50 140  7.0  9.0   0.9    11   4.6 115 1032.2   1.7   3.9  -4.6   MM +0.0    MM
2016 02 23 20 50 140  6.0  7.0   0.8    11   4.7 142 1032.5   1.7   3.9  -4.6   MM +0.3    MM
2016 02 23 19 50 130  5.0  7.0   0.8    11   4.6 119 1032.3   1.4   3.9  -4.6   MM -0.0    MM
2016 02 23 18 50 120  5.0  7.0   0.9    11   4.4 130 1032.2   1.0   3.9  -5.2   MM -0.8    MM
2016 02 23 17 50 140  5.0  6.0   0.9    11   4.5 136 1032.2   0.7   3.8  -5.3   MM   MM    MM
2016 02 23 16 50  30  7.0 11.0   0.9    11   4.1  85 1032.5  -0.6   3.8  -2.9   MM -0.9    MM
2016 02 23 15 50  30  8.0 10.0   0.8    12   4.3 122 1033.0  -2.7   3.8  -5.7   MM -0.7    MM
2016 02 23 14 50  30  7.0  8.0   0.9    12   4.4  91 1033.5  -4.6   3.7  -8.3   MM +0.5    MM
2016 02 23 13 50  10  7.0  9.0   0.9    11   4.6  98 1033.4  -5.0   3.7  -8.9   MM +1.3    MM
2016 02 23 12 50  20  7.0  8.0   0.9    12   4.6 120 1033.7  -5.0   3.6  -9.6   MM +2.0    MM
2016 02 23 11 50  20  6.0  8.0   0.9    11   4.9  99 1033.0  -5.1   3.6 -10.9   MM +2.1    MM
2016 02 23 10 50  30  7.0  9.0   0.9    11   4.6  51 1032.1  -4.9   3.6 -11.4   MM +1.6    MM
2016 02 23 09 50  40  6.0  8.0   0.9    11   4.6 107 1031.7  -4.9   3.6 -13.0   MM +1.8    MM
2016 02 23 08 50  40  7.0  8.0   0.9    11   4.7  84 1030.9  -4.6   3.7 -15.1   MM +1.4    MM
2016 02 23 07 50  30  6.0  8.0   0.9    11   4.3 109 1030.5  -4.2   3.9 -12.7   MM +2.0    MM
2016 02 23 06 50  40  7.0  8.0   0.8    12   4.8  75 1029.9  -3.5   3.9 -12.8   MM +2.3    MM
2016 02 23 05 50  20  7.0  8.0   0.9    11   4.7 116 1029.5  -3.1   3.9 -13.4   MM +2.4    MM
2016 02 23 04 50  10  9.0 10.0   0.8    11   4.0 100 1028.5  -2.7   4.0 -14.6   MM +2.0    MM
2016 02 23 03 50  20  8.0 10.0   0.9    12   4.7 107 1027.6  -2.3   4.1 -13.0   MM +1.5    MM
2016 02 23 02 50  20  8.0 11.0   0.9    12   4.8  96 1027.1  -1.4   4.1 -11.8   MM +1.8    MM
2016 02 23 01 50 360  8.0  9.0   0.7    13   7.2  99 1026.5  -0.6   4.1 -12.3   MM +2.8    MM
2016 02 23 00 50  20  2.0  2.0   0.9    12   8.5  90 1026.1   0.2   4.1  -8.9   MM +3.7    MM
2016 02 22 23 50 150  1.0  2.0   0.9    12   8.5  88 1025.3   0.1   4.1  -9.1   MM +4.0    MM
2016 02 22 22 50 150  2.0  3.0   0.9    11   8.6 112 1023.7  -0.1   4.2  -9.5   MM +3.0    MM
2016 02 22 21 50 170  2.0  3.0   0.9    11   8.4 107 1022.4   0.0   4.2  -9.7   MM +2.6    MM
2016 02 22 20 50 140  3.0  4.0   0.9    12   8.5 147 1021.3  -0.4   4.1 -10.0   MM +1.8    MM
2016 02 22 19 50 150  3.0  4.0   1.0    11   8.5 120 1020.7  -0.8   4.2 -10.4   MM +0.8    MM
2016 02 22 18 50 110  3.0  5.0   0.9    11   7.8 109 1019.8  -1.3   4.2 -10.7   MM -0.0    MM
2016 02 22 17 50  60  4.0  5.0   0.9    12   6.9 128 1019.5  -1.5   4.2 -11.5   MM -0.4    MM
2016 02 22 16 50  40  3.0  5.0   0.9    12   6.7 114 1019.9  -1.8   4.1 -12.2   MM +0.4    MM
2016 02 22 15 50  30  4.0  5.0   0.9    12   6.0 124 1020.0  -2.0   4.0 -11.7   MM +1.1    MM
2016 02 22 14 50 360  5.0  7.0   0.9    13   5.9 103 1019.9  -2.2   4.0 -11.2   MM +2.1    MM
2016 02 22 13 50 360  5.0  7.0   1.0    12   5.5 122 1019.5  -2.3   3.9 -10.5   MM +2.5    MM
2016 02 22 12 50 360  7.0  8.0   1.1    12   6.0 115 1018.9  -2.0   3.9  -9.7   MM +2.7    MM
2016 02 22 11 50 350  7.0  8.0   1.0    13   5.6 115 1017.8  -1.6   3.9  -8.5   MM +2.1    MM
2016 02 22 10 50 350  6.0  8.0   1.2    11   5.9 102 1017.0  -1.1   4.0  -7.7   MM +2.3    MM
2016 02 22 09 50 350  7.0  8.0   1.3    11   6.5  92 1016.2  -0.4   4.0  -7.0   MM +1.3    MM
2016 02 22 08 50 360  7.0  8.0   1.2    11   6.4  90 1015.7   0.7   4.0  -5.5   MM +0.9    MM
2016 02 22 07 50 340  7.0  8.0   1.1    11   8.2  85 1014.7   1.9   4.0  -5.0   MM +0.3    MM
2016 02 22 06 50 320  4.0  5.0   1.1    11   8.8  97 1014.9   2.9   4.1  -3.6   MM +1.0    MM
2016 02 22 05 50 290  4.0  5.0   1.0    11   8.1  96 1014.8   2.7   4.0  -4.0   MM +0.9    MM
2016 02 22 04 50 290  3.0  3.0   1.0    11   7.9 100 1014.4   3.1   4.0  -2.9   MM +0.4    MM
2016 02 22 03 50 310  1.0  1.0   0.9    11   7.6 112 1013.9   3.6   4.0  -2.1   MM +0.0    MM
2016 02 22 02 50 340  3.0  3.0   1.0     8   7.3 119 1013.9   4.0   4.0  -1.6   MM +0.8    MM
2016 02 22 01 50 330  4.0  6.0   1.0     8   7.2 134 1014.0   4.3   4.0  -1.2   MM +2.3    MM
2016 02 22 00 50 340  5.0  6.0   1.2    12   7.3  98 1013.9   4.9   4.0  -0.9   MM +3.3    MM
2016 02 21 23 50 310  4.0  5.0   1.4     9   7.3 108 1013.1   5.4   4.0   0.3   MM +3.2    MM
2016 02 21 22 50 270  6.0  7.0   1.3    11   6.6  90 1011.7   5.7   4.1   0.7   MM +2.5    MM
2016 02 21 21 50 260  8.0 10.0   1.5    10   6.6  75 1010.6   6.1   4.1   0.6   MM +2.1    MM
2016 02 21 20 50 260  8.0  9.0   1.5    11   7.0  88 1009.9   7.0   4.1   0.7   MM +1.9    MM
2016 02 21 19 50 250  6.0  8.0   1.4    11   6.7  94 1009.2   6.6   4.1   1.1   MM +0.9    MM
2016 02 21 18 50 260  7.0  8.0   1.3    11   6.5 102 1008.5   6.8   4.1   0.9   MM -0.0    MM
2016 02 21 17 50 250  6.0  8.0   1.3    11   6.5 106 1008.0   7.0   4.1   0.6   MM +0.0    MM
2016 02 21 16 50 260  6.0  7.0   1.3    11   6.7 109 1008.3   6.9   4.0   1.0   MM +0.3    MM
2016 02 21 15 50 250  4.0  7.0   1.3     8   6.5 136 1008.5   6.7   4.0   1.3   MM +1.0    MM
2016 02 21 14 50 260  4.0  6.0   1.3     7   6.2 119 1008.1   6.3   3.9   1.6   MM +1.5    MM
2016 02 21 13 50 260  5.0  6.0   1.6     8   6.7 123 1008.0   5.8   3.8   1.9   MM +2.1    MM
2016 02 21 12 50 270  5.0  6.0   1.5     8   6.7 108 1007.5   6.5   3.7   1.3   MM +2.1    MM
2016 02 21 11 50 260  6.0  7.0   1.7     8   6.7 122 1006.6   6.1   3.7   1.8   MM +2.0    MM
2016 02 21 10 50 270  5.0  6.0   1.7     8   6.5 113 1005.9   6.7   3.7   1.6   MM +1.2    MM
2016 02 21 09 50 260  5.0  6.0   1.8     8   6.6 124 1005.4   5.9   3.7   2.1   MM +1.1    MM
2016 02 21 08 50 240  6.0  7.0   1.9    11   6.8  99 1004.6   6.8   3.7   1.8   MM -0.0    MM
2016 02 21 07 50 250  5.0  6.0   1.8     7   6.4 131 1004.7   5.6   3.7   2.7   MM -0.0    MM
2016 02 21 06 50 220  6.0  7.0   1.9     8   6.4 132 1004.3   5.3   3.7   3.1   MM -0.6    MM
2016 02 21 05 50 220  6.0  7.0   1.7     6   5.7 147 1004.7   5.7   3.7   3.3   MM -1.0    MM
2016 02 21 04 50 210  7.0  7.0   1.9     8   5.8 120 1004.8   6.0   3.7   3.1   MM -1.1    MM
2016 02 21 03 50 210  7.0  8.0   1.8     7   5.8 139 1004.9   6.0   3.7   3.5   MM -0.8    MM
2016 02 21 02 50 220  6.0  7.0   1.8     7   5.6 145 1005.7   6.2   3.8   3.3   MM -0.3    MM
2016 02 21 01 50 210  6.0  8.0   2.0     8   5.7 131 1005.9   6.4   3.8   3.3   MM +0.4    MM
2016 02 21 00 50 210  8.0 10.0   1.9     8   5.7 133 1005.7   6.2   3.8   3.6   MM +0.9    MM
2016 02 20 23 50 210  8.0  9.0   2.2     7   6.0 143 1006.0   6.5   3.8   3.3   MM +1.1    MM
2016 02 20 22 50 210  9.0 11.0   2.1     8   5.7 132 1005.5   6.5   3.7   3.4   MM -0.0    MM
2016 02 20 21 50 200 10.0 12.0   2.2     8   5.8 136 1004.8   6.5   3.8   3.5   MM -1.9    MM
2016 02 20 20 50 190 10.0 12.0   2.1     8   6.0 143 1004.9   6.3   3.8   3.6   MM -2.8    MM
2016 02 20 19 50 180  8.0 10.0   2.2     8   6.2 144 1005.4   6.1   3.8   3.4   MM -2.7    MM
2016 02 20 18 50 190  8.0  9.0   2.2     8   6.2 156 1006.7   5.9   3.8   3.3   MM -2.4    MM
2016 02 20 17 50 210  8.0  9.0   2.3     7   6.0 154 1007.7   5.7   3.8   3.1   MM -2.2    MM
2016 02 20 16 50 210  9.0 11.0   2.3     8   5.9 156 1008.1   5.8   3.8   3.3   MM -2.8    MM
2016 02 20 15 50 200 10.0 11.0   2.4     7   5.8 173 1009.1   5.8   3.8   3.5   MM -2.6    MM
2016 02 20 14 50 190 10.0 12.0   2.8     7   6.0 180 1009.9   6.0   3.8   4.4   MM -3.3    MM
2016 02 20 13 50 190 12.0 15.0   2.7     7   5.7 180 1010.9   6.2   3.8   4.2   MM -4.1    MM
2016 02 20 12 50 180 13.0 17.0   2.5     7   5.6 182 1011.7   6.2   3.8   4.1   MM -5.1    MM
2016 02 20 11 50 180 13.0 15.0   2.5     7   5.6 188 1013.2   5.6   3.7   3.8   MM -5.0    MM
2016 02 20 10 50 180 13.0 15.0   2.3     6   5.5 174 1015.0   5.2   3.7   3.1   MM -4.6    MM
2016 02 20 09 50 180 13.0 15.0   2.3     7   5.5 188 1016.8   4.4   3.6   2.6   MM -4.6    MM
2016 02 20 08 50 190 12.0 15.0   2.1     6   5.4 197 1018.2   3.9   3.9   2.1   MM -4.6    MM
2016 02 20 07 50 190 12.0 15.0   1.9     6   5.2 195 1019.6   3.3   4.0   1.7   MM -5.3    MM
2016 02 20 06 50 200 12.0 14.0   1.8     6   5.3 199 1021.4   2.4   4.0   2.0   MM -3.0    MM
2016 02 20 05 50 190  9.0 10.0   1.8     6   5.1 199 1022.8   0.5   4.0   0.3   MM -1.3    MM
2016 02 20 04 50 230 11.0 14.0   1.8     5   4.8 194 1024.9   0.7   4.1  -2.3   MM -0.0    MM
2016 02 20 03 50 210 11.0 14.0   1.5     5   4.7 190 1024.4   2.8   4.2  -1.8   MM -1.3    MM
2016 02 20 02 50 200 11.0 13.0   1.3     4   4.5 194 1024.1   3.1   4.2  -1.0   MM -2.7    MM
2016 02 20 01 50 190 10.0 12.0   1.1    11   4.6 123 1024.9   3.0   4.2  -1.5   MM -2.7    MM
2016 02 20 00 50 190  8.0 10.0   0.9    11   4.4 100 1025.7   2.7   4.2  -3.0   MM -2.3    MM
2016 02 19 23 50 190  7.0  9.0   1.0    11   5.0 130 1026.8   2.2   4.1  -4.1   MM -2.2    MM
2016 02 19 22 50 190  7.0  9.0   1.0    11   5.2 123 1027.6   1.8   4.1  -5.0   MM -2.4    MM
2016 02 19 21 50 190  7.0  8.0   1.2    11   6.0 123 1028.0   1.4   4.1  -7.9   MM -2.9    MM
2016 02 19 20 50 190  7.0  8.0   1.1    11   6.0 109 1029.0   0.9   4.0  -8.3   MM -2.7    MM
2016 02 19 19 50 200  6.0  8.0   1.2    10   6.8 107 1030.0   0.3   4.1  -7.9   MM -2.9    MM
2016 02 19 18 50 210  6.0  7.0   1.3    11   8.1 100 1030.9  -0.5   4.1  -9.1   MM -3.5    MM
2016 02 19 17 50 210  4.0  5.0   1.2    11   8.1 111 1031.7  -1.4   4.1 -10.6   MM -2.9    MM
2016 02 19 16 50 190  3.0  4.0   1.3    11   8.3 116 1032.9  -1.8   4.1 -13.8   MM -2.1    MM
2016 02 19 15 50 250  3.0  4.0   1.0    11   7.0 106 1034.4  -3.0   4.0 -12.5   MM -0.5    MM
2016 02 19 14 50 270  2.0  3.0   1.0    11   6.6 106 1034.6  -3.8   3.9 -11.6   MM +0.0    MM
2016 02 19 13 50 360  2.0  3.0   1.0    11   6.5 103 1035.0  -4.2   4.0 -11.9   MM +0.8    MM
2016 02 19 12 50 330  3.0  4.0   1.0    12   6.9  66 1034.9  -4.7   3.9 -13.5   MM +1.4    MM
2016 02 19 11 50 300  4.0  5.0   1.1    12   6.6  99 1034.7  -5.3   3.8 -12.3   MM +1.7    MM
2016 02 19 10 50 330  4.0  6.0   1.0    12   6.6 103 1034.2  -4.6   3.8 -12.8   MM +0.6    MM
2016 02 19 09 50 360  5.0  6.0   1.1    11   7.1  82 1033.5  -4.5   3.7 -11.8   MM -0.3    MM
2016 02 19 08 50  10  5.0  7.0   1.3    11   7.6  99 1033.0  -4.5   3.6 -13.2   MM +0.0    MM
2016 02 19 07 50 350  5.0  6.0   1.3    11   7.0 104 1033.6  -4.3   3.7 -12.6   MM +1.3    MM
2016 02 19 06 50 330  6.0  8.0   1.4    11   6.8 106 1033.8  -4.3   4.0 -13.1   MM +1.3    MM
2016 02 19 05 50 340  8.0 10.0   1.5    10   6.5 128 1032.9  -3.8   4.0 -11.4   MM +0.8    MM
2016 02 19 04 50 350  9.0 10.0   1.4    11   5.6 110 1032.3  -3.5   4.0 -10.9   MM +0.5    MM
2016 02 19 03 50 340  9.0 10.0   1.5    11   5.9  99 1032.5  -3.4   4.1 -10.4   MM +1.6    MM
2016 02 19 02 50 340  9.0 12.0   1.4    12   5.9  86 1032.1  -2.7   4.2  -9.6   MM +1.9    MM
2016 02 19 01 50 340  9.0 11.0   1.5    11   5.8 111 1031.8  -1.9   4.2  -9.6   MM +2.2    MM
2016 02 19 00 50 340 10.0 12.0   1.5    12   6.1 113 1030.9  -1.3   4.2  -9.3   MM +2.1    MM
2016 02 18 23 50 340 10.0 12.0   1.3    12   6.6 104 1030.2  -0.7   4.2  -9.6   MM +1.8    MM
2016 02 18 22 50 330  8.0 10.0   1.3    12   6.8 115 1029.6  -0.1   4.2 -10.0   MM +1.7    MM
2016 02 18 21 50 340  7.0  9.0   1.5    11   7.3 102 1028.8   0.0   4.2 -10.7   MM +1.3    MM
2016 02 18 20 50 350  7.0  8.0   1.7    12   8.3 122 1028.4  -0.2   4.2 -10.7   MM +1.2    MM
2016 02 18 19 50 350  7.0  9.0   1.6    12   7.7  98 1027.9  -0.7   4.2 -10.3   MM +1.1    MM
2016 02 18 18 50 340  8.0  9.0   1.8    11   7.8 119 1027.5  -1.3   4.2 -10.4   MM +1.0    MM
2016 02 18 17 50 340  7.0 10.0   1.8    12   7.4 100 1027.2  -1.9   4.2 -11.1   MM +1.9    MM
2016 02 18 16 50 330  8.0 10.0   1.9    11   7.7  98 1026.8  -2.2   4.3 -11.6   MM +2.3    MM
2016 02 18 15 50 330  8.0 10.0   1.9    11   7.5 110 1026.5  -2.4   4.4 -10.9   MM +2.8    MM
2016 02 18 14 50 340  9.0 11.0   1.6    11   7.1  95 1025.3  -1.5   4.4  -9.0   MM +2.7    MM
2016 02 18 13 50 310  7.0  9.0   1.4    11   7.0 120 1024.5  -0.7   4.3  -8.1   MM +2.9    MM
2016 02 18 12 50 300  8.0 10.0   1.8    12   8.0 118 1023.7  -0.5   4.3  -6.3   MM +2.5    MM
2016 02 18 11 50 290  8.0 10.0   1.7    12   7.7 131 1022.6  -0.5   4.3  -4.6   MM +2.1    MM
2016 02 18 10 50 280  9.0 11.0   1.8    12   8.8 118 1021.6   0.3   4.3  -4.8   MM +1.9    MM
2016 02 18 09 50 290  4.0  5.0   1.6    13   9.1 103 1021.2   0.4   4.3  -5.2   MM +1.8    MM
2016 02 18 08 50 290  4.0  5.0   1.8    12   9.4 122 1020.5   0.5   4.3  -4.7   MM +1.4    MM
2016 02 18 07 50 320  2.0  4.0   1.9    12   9.7 103 1019.7   0.5   4.3  -5.1   MM +0.9    MM
2016 02 18 06 50 310  3.0  5.0   2.2    11   9.7 118 1019.4   0.7   4.2  -5.3   MM +1.2    MM
2016 02 18 05 50 280  2.0  4.0   2.3    13  10.1 102 1019.1   1.2   4.3  -5.2   MM +1.5    MM
2016 02 18 04 50 300  2.0  3.0   2.1    12   9.8 109 1018.8   1.3   4.4  -5.6   MM +1.9    MM
2016 02 18 03 50 310  4.0  5.0   2.0    12   9.5 106 1018.2   1.3   4.4  -6.3   MM +2.3    MM
2016 02 18 02 50 300  5.0  7.0   1.9    11   8.8 128 1017.6   1.5   4.4  -5.5   MM +2.7    MM
2016 02 18 01 50 330  6.0  7.0   1.9    11   8.6 118 1016.9   2.0   4.5  -5.9   MM +2.9    MM
2016 02 18 00 50 340  6.0  7.0   1.9    12   9.1 133 1015.9   2.5   4.4  -4.8   MM +2.6    MM
2016 02 17 23 50 270  5.0  6.0   1.7    12   8.8 137 1014.9   3.4   4.4  -2.8   MM +2.8    MM
2016 02 17 22 50 230  1.0  1.0   1.9    13   9.1 149 1014.0   4.0   4.5  -3.7   MM +2.5    MM
2016 02 17 21 50 160  3.0  4.0   1.8    13   8.7 158 1013.3   4.0   4.5  -3.3   MM +2.6    MM
2016 02 17 20 50  80  2.0  3.0   2.0    13   8.9 159 1012.1   4.3   4.6  -3.8   MM +1.4    MM
2016 02 17 19 50  10  4.0  5.0   2.1    13   9.1 139 1011.5   4.2   4.6  -4.3   MM +0.8    MM
2016 02 17 18 50  10  5.0  5.0   2.3    12   9.4 120 1010.7   3.7   4.6  -4.2   MM +0.0    MM
2016 02 17 17 50 340  5.0  6.0   2.4    13   8.9 132 1010.7   3.6   4.6  -4.4   MM +1.1    MM
2016 02 17 16 50 330  6.0  7.0   2.6    14   9.2 148 1010.7   3.5   4.6  -4.0   MM +1.5    MM
2016 02 17 15 50 330  5.0  6.0   2.4    12   8.8 134 1010.6   3.2   4.5  -3.6   MM +1.8    MM
2016 02 17 14 50 330  6.0  8.0   2.4    13   8.9 180 1009.6   2.6   4.4  -3.0   MM +1.8    MM
2016 02 17 13 50 320  6.0  8.0   3.0    12   9.4 144 1009.2   2.5   4.3  -2.9   MM +2.7    MM
2016 02 17 12 50 320  7.0  8.0   2.4    10   8.4 112 1008.8   2.9   4.2  -2.4   MM +3.7    MM
2016 02 17 11 50 290  5.0  6.0   2.7    10   8.4 121 1007.8   3.4   4.2  -1.4   MM +3.7    MM
2016 02 17 10 50 320  4.0  5.0   2.5    11   7.7 122 1006.5   3.8   4.2  -1.2   MM +3.6    MM
2016 02 17 09 50 330  3.0  5.0   2.6    11   7.8 115 1005.1   4.1   4.3   1.6   MM +3.0    MM
2016 02 17 08 50 270  4.0  5.0   2.7    10   7.5 127 1004.1   4.4   4.3   1.7   MM +3.1    MM
2016 02 17 07 50 260  5.0  6.0   2.9    10   7.3 120 1002.9   4.8   4.3   2.1   MM +3.5    MM
2016 02 17 06 50 250  7.0  9.0   3.0    10   7.1 119 1002.1   5.6   4.4   2.8   MM +4.3    MM
2016 02 17 05 50 240  7.0  9.0   3.3    11   7.0 133 1001.0   6.5   4.5   4.7   MM +4.6    MM
2016 02 17 04 50 210 12.0 15.0   3.5    10   6.8 142  999.4   7.0   4.6   6.6   MM +3.3    MM
2016 02 17 03 50 200 11.0 13.0   3.8    11   7.0 143  997.8   7.3   4.5   7.0   MM +1.4    MM
2016 02 17 02 50 190 13.0 16.0   4.2    10   7.3 146  996.4   7.8   4.5   7.5   MM -1.1    MM
2016 02 17 01 50 180 13.0 16.0   4.8    10   7.7 165  996.1   8.3   4.5   7.9   MM -2.0    MM
2016 02 17 00 50 180 12.0 15.0   4.8    10   7.5 156  996.4   8.7   4.5   8.3   MM -4.7    MM
2016 02 16 23 50 180 18.0 24.0   4.1     9   7.0 173  997.5   9.7   4.5   9.4   MM -6.5    MM
2016 02 16 22 50 160 16.0 20.0   3.9     8   6.7 157  998.1   8.9   4.5   8.3   MM -8.6    MM
2016 02 16 21 50 160 16.0 19.0   3.7     9   6.7 151 1001.1   8.8   4.4   8.2   MM -7.8    MM
2016 02 16 20 50 160 14.0 17.0   3.6     9   6.6 161 1004.0   8.1   4.4   7.6   MM -8.2    MM
2016 02 16 19 50 160 14.0 17.0   3.6     8   6.5 159 1006.7   7.8   4.3   7.7   MM -7.7    MM
2016 02 16 18 50 170 14.0 17.0   3.1     8   6.0 154 1008.9   8.0   4.1   7.3   MM -7.8    MM
2016 02 16 17 50 170 12.0 14.0   2.8     8   6.1 146 1012.2   8.1   3.8   7.2   MM -5.7    MM
2016 02 16 16 50 180 10.0 12.0   2.5     8   6.1 167 1014.4   8.0   3.5   7.5   MM -3.9    MM
2016 02 16 15 50  30  2.0  3.0   2.3     8   6.4 146 1016.7   3.8   3.4   3.8   MM -2.4    MM
2016 02 16 14 50  40  4.0  5.0   2.5     8   6.8 156 1017.9   1.8   3.3   1.8   MM -1.5    MM
2016 02 16 13 50  MM  0.0  1.0   2.2     8   6.6 147 1018.3   0.6   3.4   0.6   MM -1.7    MM
2016 02 16 12 50  MM  0.0  1.0   2.6     8   6.9 146 1019.1  -0.7   3.6  -0.7   MM -0.7    MM
2016 02 16 11 50  MM  0.0  1.0   2.4     8   6.5 146 1019.4  -1.4   3.6  -1.4   MM +0.3    MM
2016 02 16 10 50  MM  0.0  1.0   2.7     8   6.7 157 1020.0  -1.7   3.5  -1.7   MM -0.5    MM
2016 02 16 09 50 310  1.0  1.0   2.6     8   6.3 141 1019.8  -2.1   3.5  -2.1   MM -3.1    MM
2016 02 16 08 50 330  1.0  1.0   2.0     7   5.4 141 1019.1  -2.2   3.5  -2.2   MM -5.5    MM
2016 02 16 07 50 340  7.0  8.0   1.4     6   4.7 144 1020.5  -2.1   3.5  -2.1   MM -6.1    MM
2016 02 16 06 50  30  4.0  5.0   1.3     5   4.5 160 1022.9   2.9   3.5   2.9   MM -5.0    MM
2016 02 16 05 50 120  7.0  8.0   1.0     5   4.1 164 1024.6   1.1   3.4   1.1   MM -5.2    MM
2016 02 16 04 50 120  6.0  7.0   0.8     4   3.8 164 1026.6   0.7   3.5   0.7   MM -4.5    MM
2016 02 16 03 50 130  6.0  7.0   0.7     4   3.8 155 1027.9   0.3   3.4   0.2   MM -4.1    MM
2016 02 16 02 50 140  5.0  7.0   0.6     4   3.7 157 1029.8  -1.0   3.3  -1.6   MM -2.8    MM
2016 02 16 01 50 160  5.0  6.0   0.6     4   3.7 163 1031.1  -2.3   3.6  -4.4   MM -1.4    MM
2016 02 16 00 50 170  7.0 10.0   0.5    10   3.8  76 1032.0  -2.7   3.3  -8.0   MM -0.6    MM
